cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50	alignment	twist	method	power	dataset	source_file	baseTau95	speedupTau95
1000000	50	0.999827	1.1e-05	0.000173	1.1e-05	0.951616	0.0	1.0	6976.88	1116.67914	0.622218	0.000864	273	137	1915	251	263	135	459	417	566	189	450	324	1371	584	436	1724	103	980	680	58	779	460	353	378	115	154	1170	192	270	1466	161	349	1105	1106	332	250	532	295	213	551	466	179	482	266	161	295	367	334	956	619	vert.nd1	tw5	rTBR	0.0	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.000000.tsv	108729.96	15.584324225155084
1000000	50	0.999888	4e-06	0.000112	4e-06	0.951616	0.0	1.0	3016.94	384.290196	0.622158	0.000594	86	370	91	1421	1427	193	327	53	371	38	281	149	219	147	851	111	206	120	98	102	722	411	456	73	239	258	184	615	103	201	34	74	216	90	218	81	414	204	79	517	498	107	150	228	240	89	469	79	215	59	vert.nd1	tw5	rTBR	0.02	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.020000.tsv	108729.96	36.039815176967394
1000000	50	0.999922	4e-06	7.8e-05	4e-06	0.951616	0.0	1.0	1640.3	245.976105	0.622367	0.000523	52	51	17	90	76	44	176	141	118	73	136	63	44	121	83	108	78	165	437	134	37	68	40	50	85	102	280	111	192	67	259	97	195	206	98	100	145	339	198	709	149	225	64	72	85	248	124	39	121	109	vert.nd1	tw5	rTBR	0.05	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.050000.tsv	108729.96	66.28663049442176
1000000	50	0.99995	3e-06	5e-05	3e-06	0.951616	0.0	1.0	1384.02	225.864258	0.621323	0.000489	31	101	17	161	29	65	33	33	46	157	134	28	173	34	75	35	57	31	31	180	296	422	75	100	201	201	316	41	37	69	116	37	29	147	93	136	13	35	38	24	79	64	22	107	272	28	16	128	13	77	vert.nd1	tw5	rTBR	0.1	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.100000.tsv	108729.96	78.56097455239086
1000000	50	0.999958	2e-06	4.2e-05	2e-06	0.951616	0.0	1.0	783.98	106.445795	0.622489	0.000299	17	16	46	56	34	27	84	118	53	79	12	41	22	88	16	34	24	94	31	24	50	52	90	53	16	124	24	17	239	43	16	200	122	59	33	14	67	41	131	32	101	17	215	166	7	56	42	19	9	9	vert.nd1	tw5	rTBR	0.2	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.200000.tsv	108729.96	138.68971147223144
1000000	50	0.999964	2e-06	3.6e-05	2e-06	0.951616	0.0	1.0	685.94	95.065822	0.62211	0.000326	20	337	81	17	35	18	25	90	20	64	26	54	40	79	24	149	53	109	34	25	114	46	81	23	101	59	11	60	83	24	14	77	29	60	154	227	170	49	17	66	56	17	132	18	40	48	177	65	38	106	vert.nd1	tw5	rTBR	0.3	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.300000.tsv	108729.96	158.51234801877715
1000000	50	0.999962	2e-06	3.8e-05	2e-06	0.951616	0.0	1.0	630.62	93.706227	0.622544	0.000295	23	31	28	43	81	122	129	13	28	132	38	19	21	19	25	225	203	24	50	80	36	19	181	16	66	87	16	61	82	171	22	19	61	40	7	53	21	220	76	43	53	39	11	46	19	19	112	227	15	93	vert.nd1	tw5	rTBR	0.4	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.400000.tsv	108729.96	172.41755732453777
1000000	50	0.999963	2e-06	3.7e-05	2e-06	0.951616	0.0	1.0	801.92	131.11487	0.621577	0.000272	45	94	8	25	29	56	212	55	10	36	20	17	44	47	102	25	28	44	46	139	30	28	142	23	63	68	171	12	27	68	175	16	17	38	43	126	15	68	88	21	67	20	28	13	42	63	31	56	127	16	vert.nd1	tw5	rTBR	0.5	vert.nd1.tw5	vert.nd1.tw5.conv_rTBR_0.500000.tsv	108729.96	135.58704110135676
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	63.78	2.200054	0.484911	1.6e-05	72	41	44	47	55	66	69	65	32	52	45	59	77	113	67	65	49	54	78	43	68	58	41	51	86	49	72	90	71	68	71	79	51	65	42	66	72	33	74	81	69	30	51	64	80	47	49	39	65	49	vert.nd2	tw0	MC3_NNI	0.0	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.000000.tsv	93.8	1.4706804640953277
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	26.94	1.03032	0.48491	1.4e-05	33	38	12	27	13	27	28	14	24	26	31	21	21	22	24	34	19	19	24	19	20	23	22	36	30	10	28	21	32	29	27	27	11	27	33	10	17	19	26	19	18	23	24	23	27	14	32	25	32	18	vert.nd2	tw0	MC3_NNI	0.02	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.020000.tsv	93.8	3.4818114328136596
1000000	50	0.999999	0.0	1e-06	0.0	0.984643	0.0	1.0	18.7	0.694145	0.484915	1.2e-05	16	20	16	18	16	19	11	19	15	18	17	7	12	15	9	21	17	14	17	19	9	21	17	23	20	13	20	13	11	13	18	14	18	28	14	10	15	18	10	16	8	17	11	26	19	18	15	18	20	15	vert.nd2	tw0	MC3_NNI	0.05	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.050000.tsv	93.8	5.016042780748663
1000000	50	0.999999	0.0	1e-06	0.0	0.984643	0.0	1.0	15.0	0.523723	0.484918	1.1e-05	15	15	15	22	16	7	11	13	12	11	14	15	16	7	22	19	13	11	12	9	17	8	10	22	15	16	10	11	10	11	8	5	14	15	11	13	19	7	11	18	14	11	14	12	11	15	14	9	15	18	vert.nd2	tw0	MC3_NNI	0.1	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.100000.tsv	93.8	6.253333333333333
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	15.78	1.633399	0.484892	1e-05	10	12	8	16	12	13	11	23	16	10	15	15	11	15	9	25	20	7	9	10	11	36	16	10	12	86	11	11	10	14	9	15	13	11	15	12	11	18	9	8	11	16	10	30	8	8	8	14	14	11	vert.nd2	tw0	MC3_NNI	0.2	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.200000.tsv	93.8	5.944233206590621
1000000	50	0.979999	0.02	0.020001	0.02	0.96495	0.019693	0.98	12149.755102	5514.807605	0.469453	0.009932	8	-1	13	188	5461	12032	100	370	111	23673	32	11	260	876	10	14758	10	795	16	36	13	12	552	11	503	4626	542	154	4383	100	8030	35449	118057	3783	352	1106	26	11	487	299	11	166197	4737	54	10	25	186679	315	9	7	vert.nd2	tw0	MC3_NNI	0.3	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.300000.tsv	93.8	0.007720320221479967
1000000	50	0.639997	0.068571	0.360003	0.068571	0.630172	0.067518	0.64	145998.34375	44549.538898	0.265029	0.031548	3448	-1	5271	529852	981034	-1	541122	-1	-1	-1	-1	10	14035	-1	-1	1815	160	25	461294	61	-1	-1	58086	5	1812	392825	11	-1	626334	101	284794	-1	6872	299	-1	-1	6517	501	37	5308	43474	-1	2805	18	795	-1	-1	-1	247931	455283	vert.nd2	tw0	MC3_NNI	0.4	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.400000.tsv	93.8	0.0006424730417532562
1000000	50	0.24	0.061012	0.76	0.061012	0.236314	0.060075	0.24	66727.916667	26075.907246	0.108618	0.027768	-1	33025	-1	10814	8	-1	-1	164	-1	-1	127	-1	-1	-1	265280	1353	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147143	19961	44648	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72549	-1	205658	-1	-1	-1	-1	vert.nd2	tw0	MC3_NNI	0.5	vert.nd2.tw0	vert.nd2.tw0.conv_mc3_NNI_0.500000.tsv	93.8	0.0014057085053037236
1000000	50	0.999993	1e-06	7e-06	1e-06	0.984643	0.0	1.0	93.8	4.299786	0.484919	2.8e-05	96	94	92	94	101	78	70	117	34	154	126	73	71	144	93	57	109	73	92	121	112	78	80	109	69	49	57	117	37	150	89	48	111	52	72	128	64	79	72	103	62	138	72	114	86	59	99	58	45	115	vert.nd2	tw0	NNI	0.0	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.000000.tsv	93.8	1.0
1000000	50	0.999997	0.0	3e-06	0.0	0.984643	0.0	1.0	39.36	1.838091	0.484919	2.5e-05	40	21	38	29	30	15	73	59	23	43	44	49	39	43	17	29	43	36	32	35	45	25	54	24	45	21	20	43	56	37	22	36	30	47	41	35	26	25	74	44	30	37	34	43	57	24	48	42	28	13	vert.nd2	tw0	NNI	0.02	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.020000.tsv	93.8	2.383130081300813
1000000	50	0.999997	0.0	3e-06	0.0	0.984643	0.0	1.0	24.52	1.511923	0.484912	2.2e-05	23	23	21	28	23	14	52	14	19	17	26	21	31	28	69	18	20	22	23	26	15	26	29	19	13	18	21	20	17	33	35	15	22	36	11	24	8	13	19	26	8	27	10	30	22	15	20	14	12	22	vert.nd2	tw0	NNI	0.05	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.050000.tsv	93.8	3.8254486133768353
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	19.3	1.047543	0.484912	1.5e-05	15	11	24	16	10	22	11	20	11	9	9	13	16	15	15	18	20	16	16	10	16	16	10	16	17	22	11	18	30	17	13	21	20	18	12	12	20	17	27	52	18	15	14	9	12	11	14	24	12	16	vert.nd2	tw0	NNI	0.1	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.100000.tsv	93.8	4.860103626943005
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	24405.14	19267.96512	0.47309	0.009344	35	15	13	27	61	11	10	12	50	12	13	18	10	17	17	105	60	1052	40	11071	267160	15	20	23	17	6128	18	931567	523	28	8	11	660	18	13	11	11	20	16	5	19	9	539	308	21	12	6	13	17	351	vert.nd2	tw0	NNI	0.2	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.200000.tsv	93.8	0.0038434526497287047
1000000	50	0.879999	0.046423	0.120001	0.046423	0.866486	0.04571	0.88	36399.318182	21522.399907	0.411184	0.02355	19329	290507	232222	1039	30	11	-1	-1	903	120	207	43	11	8	-1	31041	17	21	13	484	10	-1	-1	207	11	775	-1	719	21905	1541	1705	18	15	4087	93989	179	886361	27	1043	11	147	13	6145	1573	26	168	587	339	3927	12	vert.nd2	tw0	NNI	0.3	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.300000.tsv	93.8	0.0025769713468530154
1000000	50	0.2	0.057143	0.8	0.057143	0.196929	0.056265	0.2	188478.6	84471.939978	0.078698	0.023816	-1	-1	-1	-1	28	-1	-1	-1	-1	7	-1	8	216426	333876	832328	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	-1	355270	-1	4873	-1	-1	-1	141818	-1	-1	-1	-1	-1	-1	-1	vert.nd2	tw0	NNI	0.4	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.400000.tsv	93.8	0.0004976692314140704
1000000	50	0.04	0.027994	0.96	0.027994	0.039386	0.027564	0.04	251838.0	241892.0	0.01451	0.010694	-1	-1	-1	-1	-1	-1	-1	493729	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9944	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	vert.nd2	tw0	NNI	0.5	vert.nd2.tw0	vert.nd2.tw0.conv_NNI_0.500000.tsv	93.8	0.00037246166186199065
1000000	50	0.999968	3e-06	3.2e-05	3e-06	0.984643	0.0	1.0	262.22	21.245625	0.484776	9.9e-05	74	291	46	99	262	94	273	413	168	354	141	158	300	209	205	262	133	342	251	169	216	268	70	769	165	154	426	386	133	319	67	851	236	308	144	214	33	74	225	162	116	57	473	186	35	191	87	109	88	460	vert.nd2	tw0	NNI2	0.0	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.000000.tsv	93.8	0.35771489588894817
1000000	50	0.999994	1e-06	6e-06	1e-06	0.984643	0.0	1.0	68.44	6.475962	0.484892	4.8e-05	27	45	17	20	29	71	51	59	32	52	134	33	41	32	65	22	30	156	22	60	21	77	33	32	17	38	30	27	54	112	51	31	92	29	48	32	40	180	43	23	23	18	55	96	47	7	42	46	36	28	vert.nd2	tw0	NNI2	0.02	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.020000.tsv	93.8	1.3705435417884277
1000000	50	0.999997	0.0	3e-06	0.0	0.984643	0.0	1.0	32.1	2.804988	0.484862	2.9e-05	6	8	23	7	8	33	19	20	7	15	14	39	15	27	6	11	26	12	9	36	18	27	9	19	38	26	8	42	12	35	54	12	16	10	14	7	36	43	12	22	10	5	17	105	27	10	20	29	6	12	vert.nd2	tw0	NNI2	0.05	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.050000.tsv	93.8	2.922118380062305
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	16.48	1.27783	0.484905	2.4e-05	7	11	8	14	7	6	55	8	23	6	14	19	7	11	5	7	13	6	20	15	5	15	14	7	4	9	5	11	12	7	33	11	8	37	4	10	21	15	20	7	7	6	6	17	20	14	10	7	6	16	vert.nd2	tw0	NNI2	0.1	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.100000.tsv	93.8	5.691747572815534
1000000	50	0.999999	0.0	1e-06	0.0	0.984643	0.0	1.0	12.6	3.121224	0.484905	1.6e-05	7	9	10	13	9	5	5	7	5	9	2	164	13	4	6	7	7	10	6	5	6	6	9	8	7	5	16	8	10	6	10	5	10	4	14	11	13	4	9	7	6	7	4	6	7	11	7	9	8	15	vert.nd2	tw0	NNI2	0.2	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.200000.tsv	93.8	7.444444444444445
1000000	50	0.959999	0.027994	0.040001	0.027994	0.945258	0.027564	0.96	166.083333	148.017615	0.465454	0.013573	-1	6	3	7	6	9	7	14	6	18	6	7	102	10	10	11	4	5	7	4	5	8	5	9	7112	9	8	5	7	3	7	7	11	14	9	6	10	6	8	6	6	-1	6	8	396	5	5	5	5	6	vert.nd2	tw0	NNI2	0.3	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.300000.tsv	93.8	0.5647767196483225
1000000	50	0.659999	0.067673	0.340001	0.067673	0.649865	0.066633	0.66	2780.060606	999.25658	0.319172	0.032728	26	-1	21272	-1	-1	-1	7	34	5	465	-1	8	6	58	-1	12663	5	12768	5	-1	15777	21	-1	-1	6	74	5	6	6	1747	4866	15088	5341	6	5	5	-1	-1	1089	7	-1	5	27	-1	-1	-1	-1	305	-1	6	vert.nd2	tw0	NNI2	0.4	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.400000.tsv	93.8	0.03374027163204945
1000000	50	0.479999	0.071371	0.520001	0.071371	0.472629	0.070275	0.48	831.416667	359.76798	0.23257	0.034581	5	-1	-1	6	8	6	4	9	-1	-1	6166	6	-1	6	-1	-1	-1	214	-1	5	6184	-1	428	20	-1	-1	-1	121	-1	-1	-1	-1	2119	-1	206	-1	-1	-1	-1	68	-1	2228	6	-1	136	1133	-1	-1	12	843	vert.nd2	tw0	NNI2	0.5	vert.nd2.tw0	vert.nd2.tw0.conv_NNI2_0.500000.tsv	93.8	0.11281948476984284
1000000	50	0.999957	3e-06	4.3e-05	3e-06	0.984643	0.0	1.0	232.06	17.144629	0.484804	6.7e-05	98	147	209	383	159	205	374	78	106	101	188	517	181	174	81	328	231	192	86	148	124	79	105	40	222	137	275	187	145	137	95	236	295	91	120	75	282	223	91	100	198	60	144	111	251	213	90	306	205	327	vert.nd2	tw0	TBR	0.0	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.000000.tsv	93.8	0.4042058088425407
1000000	50	0.999991	1e-06	9e-06	1e-06	0.984643	0.0	1.0	52.48	3.755294	0.484969	4.1e-05	26	19	41	30	82	18	30	63	84	23	12	28	81	112	17	31	53	64	49	21	38	69	18	30	51	47	29	11	16	50	31	10	35	58	23	23	84	82	26	119	118	30	31	76	13	31	37	26	43	33	vert.nd2	tw0	TBR	0.02	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.020000.tsv	93.8	1.7873475609756098
1000000	50	0.999995	1e-06	5e-06	1e-06	0.984643	0.0	1.0	28.7	2.44035	0.484993	2.7e-05	13	5	19	16	30	36	6	15	52	12	34	25	17	14	12	13	36	30	7	18	7	10	14	39	21	26	3	10	18	16	33	33	80	24	42	63	21	45	14	32	18	4	6	55	8	63	17	24	20	26	vert.nd2	tw0	TBR	0.05	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.050000.tsv	93.8	3.268292682926829
1000000	50	0.999997	0.0	3e-06	0.0	0.984643	0.0	1.0	18.88	1.327154	0.484924	2.5e-05	4	30	25	38	11	33	5	7	6	36	8	17	14	18	4	9	4	6	22	5	4	12	14	3	25	28	35	18	12	15	7	12	20	4	37	13	27	10	8	14	10	21	6	8	31	8	21	5	16	9	vert.nd2	tw0	TBR	0.1	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.100000.tsv	93.8	4.968220338983051
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	13.84	0.91042	0.484924	1.6e-05	10	5	10	5	6	6	19	5	11	8	17	7	5	7	15	15	6	29	16	11	13	10	24	8	4	12	10	5	6	4	5	14	12	5	12	14	5	15	5	15	5	7	7	18	13	4	7	20	7	6	vert.nd2	tw0	TBR	0.2	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.200000.tsv	93.8	6.777456647398844
1000000	50	0.999999	0.0	1e-06	0.0	0.984643	0.0	1.0	10.84	0.810825	0.484912	1.2e-05	13	8	6	6	9	6	10	4	11	9	6	13	4	5	5	9	5	20	5	5	6	7	7	4	4	18	10	7	8	12	4	5	6	7	5	6	10	23	9	10	13	6	31	4	13	4	6	5	4	5	vert.nd2	tw0	TBR	0.3	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.300000.tsv	93.8	8.653136531365314
1000000	50	0.999999	0.0	1e-06	0.0	0.984643	0.0	1.0	9.96	0.66453	0.484915	1.2e-05	16	8	5	18	6	5	4	13	5	5	5	5	10	5	5	5	5	4	11	15	7	6	6	5	5	7	4	4	5	4	7	11	7	32	13	6	13	7	5	10	15	4	7	11	7	9	9	12	4	7	vert.nd2	tw0	TBR	0.4	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.400000.tsv	93.8	9.417670682730922
1000000	50	0.999998	0.0	2e-06	0.0	0.984643	0.0	1.0	107.34	80.089035	0.484849	3.9e-05	104	3	3	16	6	3	5	4	119	4	5	19	8	9	5	20	3	8	5	13	22	3	7	550	13	14	4	14	5	7	5	3993	4	7	9	6	11	4	8	4	9	112	10	5	6	27	5	5	3	15	vert.nd2	tw0	TBR	0.5	vert.nd2.tw0	vert.nd2.tw0.conv_TBR_0.500000.tsv	93.8	0.87385876653624
1000000	50	0.999957	4e-06	4.3e-05	4e-06	0.984643	0.0	1.0	245.22	15.819809	0.4852	7.6e-05	177	390	141	172	106	212	167	97	165	293	247	80	41	257	139	54	215	123	581	621	266	56	127	282	209	309	193	135	77	271	289	176	111	171	115	210	242	392	274	142	201	185	379	201	174	316	136	234	272	201	vert.nd2	tw0	rTBR	0.0	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.000000.tsv	93.8	0.3825136612021858
1000000	50	0.99999	1e-06	1e-05	1e-06	0.984643	0.0	1.0	61.36	4.147363	0.485114	4.4e-05	17	18	71	64	64	95	38	24	74	16	36	57	54	37	49	110	48	40	35	67	45	78	27	26	81	87	45	26	12	38	75	64	53	50	31	94	44	79	42	61	20	134	23	37	51	34	38	19	35	46	vert.nd2	tw0	rTBR	0.02	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.020000.tsv	93.8	1.5286831812255541
1000000	50	0.999993	1e-06	7e-06	1e-06	0.984643	0.0	1.0	44.3	3.584234	0.485102	3.2e-05	143	22	10	13	48	15	31	20	21	29	37	21	14	65	20	40	14	26	16	10	17	29	23	92	19	35	41	49	61	72	41	31	28	41	16	25	18	25	38	12	31	70	29	63	41	16	29	20	54	45	vert.nd2	tw0	rTBR	0.05	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.050000.tsv	93.8	2.1173814898419865
1000000	50	0.999995	1e-06	5e-06	1e-06	0.984643	0.0	1.0	35.7	2.762615	0.485135	2.7e-05	20	22	18	13	48	29	32	91	19	53	13	16	14	47	34	44	46	68	27	37	7	24	16	21	29	12	26	15	24	15	9	15	17	19	28	12	27	31	17	85	27	14	34	23	52	18	42	12	9	37	vert.nd2	tw0	rTBR	0.1	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.100000.tsv	93.8	2.6274509803921564
1000000	50	0.999996	1e-06	4e-06	1e-06	0.984643	0.0	1.0	31.0	2.547668	0.485165	2.1e-05	25	71	36	23	26	22	9	27	9	59	16	14	20	25	29	25	24	68	43	17	15	50	18	14	14	13	9	14	36	24	22	34	12	29	13	19	12	18	7	13	43	15	53	23	18	18	14	13	14	16	vert.nd2	tw0	rTBR	0.2	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.200000.tsv	93.8	3.0258064516129033
1000000	50	0.999996	1e-06	4e-06	1e-06	0.984643	0.0	1.0	30.48	1.83842	0.485108	2.5e-05	21	14	15	48	24	39	19	20	12	22	49	9	13	32	17	31	17	30	55	25	46	48	15	16	42	31	18	37	10	45	30	17	12	28	5	61	14	28	31	11	37	36	24	15	10	20	44	22	18	13	vert.nd2	tw0	rTBR	0.3	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.300000.tsv	93.8	3.0774278215223094
1000000	50	0.999997	0.0	3e-06	0.0	0.984643	0.0	1.0	28.76	1.455057	0.485161	2.4e-05	17	32	49	23	27	24	9	28	11	21	14	39	48	11	17	23	22	20	24	40	28	41	32	23	20	14	22	32	11	13	18	17	21	57	16	26	12	37	19	19	43	19	16	16	14	16	22	28	41	30	vert.nd2	tw0	rTBR	0.4	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.400000.tsv	93.8	3.261474269819193
1000000	50	0.999996	0.0	4e-06	0.0	0.984643	0.0	1.0	28.1	1.525631	0.48514	2.4e-05	20	35	10	13	19	23	17	20	20	12	10	27	40	30	34	13	63	24	20	26	11	25	23	35	21	23	22	12	37	25	35	23	24	28	12	11	36	25	15	14	20	33	27	14	20	11	13	27	59	44	vert.nd2	tw0	rTBR	0.5	vert.nd2.tw0	vert.nd2.tw0.conv_rTBR_0.500000.tsv	93.8	3.3380782918149463
1000000	50	0.999979	1e-06	2.1e-05	1e-06	0.956091	0.0	1.0	437.82	49.800481	0.362535	0.000148	107	143	479	94	77	90	184	182	85	55	92	144	150	37	104	218	163	124	99	48	74	41	107	58	188	84	72	254	114	530	46	80	85	136	179	272	141	102	154	285	72	103	205	145	202	401	88	86	91	128	vert.nd2	tw5	MC3_NNI	0.0	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.000000.tsv	3663.42	8.367411264903385
1000000	50	0.99998	1e-06	2e-05	1e-06	0.956091	0.0	1.0	278.66	28.502325	0.36301	0.000155	62	35	1192	71	316	121	61	112	72	75	177	55	169	31	167	92	48	170	51	37	111	111	83	81	76	171	65	65	101	277	70	178	89	151	107	38	138	53	47	71	54	84	102	48	205	73	53	106	99	43	vert.nd2	tw5	MC3_NNI	0.02	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.020000.tsv	3663.42	13.146558530108376
1000000	50	0.999982	1e-06	1.8e-05	1e-06	0.956091	0.0	1.0	250.34	27.449406	0.362686	0.000114	49	37	85	98	27	97	26	103	45	62	59	56	80	43	50	66	80	84	114	39	47	44	66	106	30	74	98	52	17	39	61	45	23	41	420	16	267	46	55	66	42	41	77	17	38	195	119	67	530	172	vert.nd2	tw5	MC3_NNI	0.05	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.050000.tsv	3663.42	14.633778061835903
1000000	50	0.999983	1e-06	1.7e-05	1e-06	0.956091	0.0	1.0	213.04	21.532907	0.362582	9.5e-05	38	64	61	103	45	18	49	314	51	212	219	19	25	32	25	24	24	77	9	47	27	41	52	39	44	18	16	39	63	36	25	39	24	48	40	36	283	222	7	37	28	64	216	90	12	49	27	114	21	16	vert.nd2	tw5	MC3_NNI	0.1	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.100000.tsv	3663.42	17.19592564776568
1000000	50	0.999985	0.0	1.5e-05	0.0	0.956091	0.0	1.0	132.98	14.317379	0.362704	8.8e-05	201	13	34	71	45	89	17	45	50	42	9	68	17	10	38	29	93	43	24	18	20	43	21	24	25	21	28	18	7	18	31	166	36	30	36	110	301	186	128	99	12	23	59	46	19	52	88	12	48	240	vert.nd2	tw5	MC3_NNI	0.2	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.200000.tsv	3663.42	27.548653932922246
1000000	50	0.999985	0.0	1.5e-05	0.0	0.956091	0.0	1.0	140.84	16.180774	0.362733	7.7e-05	23	89	47	8	45	17	145	37	143	35	136	61	10	37	12	30	26	10	96	27	87	62	43	36	40	115	35	44	185	348	66	8	71	48	41	127	54	14	22	40	13	117	58	14	17	25	115	312	27	10	vert.nd2	tw5	MC3_NNI	0.3	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.300000.tsv	3663.42	26.01121840386254
1000000	50	0.999986	0.0	1.4e-05	0.0	0.956091	0.0	1.0	216.38	20.720056	0.362693	8.1e-05	40	24	43	12	17	27	350	21	103	47	389	142	169	194	392	13	300	139	20	267	39	95	213	97	326	37	293	132	21	134	66	50	209	400	34	26	92	45	162	93	208	68	19	58	223	27	109	332	78	227	vert.nd2	tw5	MC3_NNI	0.4	vert.nd2.tw5	vert.nd2.tw5.conv_mc3_NNI_0.400000.tsv	3663.42	16.930492651816248
